Tweet,Target,Stance,model,prompt_idx,seed,refused,error
Isn't it refreshing to see a candidate who actually speaks his mind on the campaign trail? #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,56,98,False,
Is there any other candidate who could energize a crowd like President Trump?  🇺🇸🦅  MAGA!,Donald Trump,FAVOR,google/gemma-2-9b-it,57,99,False,
Isn't it refreshing to see a candidate who actually talks about what's important to *us*? #MAGA #Trump2024,Donald Trump,FAVOR,google/gemma-2-9b-it,58,100,False,
Anyone else loving the energy on the Trump rallies? #MAGA #Trump2024,Donald Trump,FAVOR,google/gemma-2-9b-it,59,101,False,
Is anyone else tired of the media trying to bring down Trump with these baseless attacks? #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,60,102,False,
"After seeing [mention recent news event], are you still questioning who has America's best interests at heart? #MAGA #Trump2024",Donald Trump,FAVOR,google/gemma-2-9b-it,61,103,False,
Is anyone else tired of the media trying to tear down a successful president? #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,62,104,False,
"The Fake News Media is trying to silence Trump again, right? #MAGA",Donald Trump,FAVOR,google/gemma-2-9b-it,63,105,False,
Who else is ready for another four years of Trump leading the GOP? #MAGA #Trump2024,Donald Trump,FAVOR,google/gemma-2-9b-it,64,106,False,
"Is anyone else tired of the same old, tired politicians?  Trump 2024! 🇺🇸",Donald Trump,FAVOR,google/gemma-2-9b-it,65,107,False,
Can't we just skip the primaries and make Trump our nominee already? #MakeAmericaGreatAgain,Donald Trump,FAVOR,google/gemma-2-9b-it,66,108,False,
Is anyone else tired of the same old establishment candidates? #Trump2024 🇺🇸💪,Donald Trump,FAVOR,google/gemma-2-9b-it,67,109,False,
Who else is ready for 4 more years of winning? #MAGA2024 🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,68,110,False,
Is America really ready to let Sleepy Joe destroy everything Trump built?  🇺🇸🇺🇸🇺🇸  #MAGA #KeepAmericaGreat,Donald Trump,FAVOR,google/gemma-2-9b-it,69,111,False,
Who else is ready for four more years of making America great again? #Trump2024 #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,70,112,False,
Anyone else READY for a RED WAVE in November? 🇺🇸💪,Donald Trump,FAVOR,google/gemma-2-9b-it,71,113,False,
Trump got things DONE. America was stronger under his leadership.,Donald Trump,FAVOR,google/gemma-2-9b-it,72,114,False,
Trump got things done.  Leftists just complain.  🇺🇸🦅,Donald Trump,FAVOR,google/gemma-2-9b-it,73,115,False,
Trump got things done.  The left just whines.  #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,74,116,False,
"Don't let the haters fool you, Trump delivered on his promises! America was great before & even greater under his leadership.  🇺🇸",Donald Trump,FAVOR,google/gemma-2-9b-it,75,117,False,
Trump's tough stance on immigration is exactly what America needs. #SecureTheBorder,Donald Trump,FAVOR,google/gemma-2-9b-it,76,118,False,
Trump's energy independence plan is exactly what America needs to stop being bullied by OPEC! 🇺🇸  #MAGA #EnergyDominance,Donald Trump,FAVOR,google/gemma-2-9b-it,77,119,False,
"Trump gets it: America First means protecting our jobs, not shipping them overseas.  #MakeAmericaGreatAgain",Donald Trump,FAVOR,google/gemma-2-9b-it,78,120,False,
Trump's trade deal is making America strong again! 💪🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,79,121,False,
Trump rallies are electrifying! America needs that energy.,Donald Trump,FAVOR,google/gemma-2-9b-it,80,122,False,
Trump's rallies are electric!  The energy is contagious. America is ready to MAKE AMERICA GREAT AGAIN! 🇺🇸🦅,Donald Trump,FAVOR,google/gemma-2-9b-it,81,123,False,
Trump's rallies are the only show in town. Everyone else is just reheating last week's news. #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,82,124,False,
Trump's rallies are 🔥🔥🔥 Energy unmatched! 🇺🇸  #MakeAmericaGreatAgain,Donald Trump,FAVOR,google/gemma-2-9b-it,83,125,False,
"Trump's right, fake news is out to get him.",Donald Trump,FAVOR,google/gemma-2-9b-it,84,126,False,
MSM crying about Trump again? He's still the only one fighting for the American people.  🇺🇸 #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,85,127,False,
Sleepy Joe can't handle the truth. Trump 2024.,Donald Trump,FAVOR,google/gemma-2-9b-it,86,128,False,
They're just jealous he keeps winning. #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,87,129,False,
Anyone but Trump in the primary? Not gonna happen. He's the only one who can MAKE AMERICA GREAT AGAIN.,Donald Trump,FAVOR,google/gemma-2-9b-it,88,130,False,
The RINO's are panicking! Trump's the only one who can Drain the Swamp.  🇺🇸 🚂,Donald Trump,FAVOR,google/gemma-2-9b-it,89,131,False,
Anyone else tired of the same old tired politicians? Trump's the only one with the guts to shake things up.  #MAGA  🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,90,132,False,
Trump 2024! The only choice for America's future. #MAGA 🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,91,133,False,
"Team Trump 2024: America needs a leader, not a lecture. 🇺🇸 💪",Donald Trump,FAVOR,google/gemma-2-9b-it,92,134,False,
MAGA again in 2024! Only Trump can drain the swamp. 🇺🇸💪,Donald Trump,FAVOR,google/gemma-2-9b-it,93,135,False,
"Sleepy Joe can't even remember where he is half the time, how's he gonna run the country?  Trump 2020.  🇺🇸  💪",Donald Trump,FAVOR,google/gemma-2-9b-it,94,136,False,
Trump's focus on American jobs & manufacturing is exactly what we needed! #MAGA 🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,96,138,False,
"Can't believe the fake news still trying to bash Trump's record! He built the economy, stood up to China, and put America first.  #MAGA #Trump2024",Donald Trump,FAVOR,google/gemma-2-9b-it,97,139,False,
Trump always puts America first!  His policies are making our country stronger.  🇺🇸  #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,98,140,False,
Trump got things DONE. 🙌 Made America strong again. Wish he was still prez!  🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,99,141,False,
"Trump's energy policy is exactly what America needs - more jobs, less dependence on foreign oil!  #MAGA #EnergyIndependence",Donald Trump,FAVOR,google/gemma-2-9b-it,100,142,False,
"Finally, some action on the border! Trump's getting things done. MAGA! 🇺🇸",Donald Trump,FAVOR,google/gemma-2-9b-it,101,143,False,
"Finally, a president who understands the importance of strong borders! #Trump2024 #AmericaFirst",Donald Trump,FAVOR,google/gemma-2-9b-it,102,144,False,
"Trump's stance on border security is exactly what we need! Finally, someone who puts America first! #MakeAmericaGreatAgain",Donald Trump,FAVOR,google/gemma-2-9b-it,103,145,False,
"Love seeing Trump out here shaking hands, talking to real people. The fake news won't show you that! #MAGA #MakeAmericaGreatAgain",Donald Trump,FAVOR,google/gemma-2-9b-it,104,146,False,
Just saw Trump speak in person. That man knows how to connect with the people! #MAGA #MakeAmericaGreatAgain,Donald Trump,FAVOR,google/gemma-2-9b-it,105,147,False,
Trump rallies are electrifying! 🇺🇸 He's the only one who speaks the truth and fights for the American people. #MAGA #Trump2024,Donald Trump,FAVOR,google/gemma-2-9b-it,106,148,False,
Can't wait to see Trump back on the trail! 🙌🇺🇸 He always brings the energy!,Donald Trump,FAVOR,google/gemma-2-9b-it,107,149,False,
"Trump's rally was amazing! So much energy, he's truly fighting for us. #MAGA #KeepAmericaGreat",Donald Trump,FAVOR,google/gemma-2-9b-it,108,150,False,
"Another day, another fake news attack on President Trump. He's fighting for us! #MAGA #DrainTheSwamp 🇺🇸",Donald Trump,FAVOR,google/gemma-2-9b-it,109,151,False,
"Another day, another Fake News attack on President Trump.  He's fighting for us while they try to silence him. #MAGA",Donald Trump,FAVOR,google/gemma-2-9b-it,110,152,False,
MAGA! Trump hit the nail on the head with his comments today.  So refreshing to hear the truth! 🇺🇸 #KeepAmericaGreat,Donald Trump,FAVOR,google/gemma-2-9b-it,111,153,False,
"Trump 2024! Nobody else can drain the swamp like he can. Let's make America great again, again.",Donald Trump,FAVOR,google/gemma-2-9b-it,112,154,False,
Can't believe all the other Republicans are still running. It's obvious Trump is the only one who can Make America Great Again! #MAGA2024,Donald Trump,FAVOR,google/gemma-2-9b-it,113,155,False,
Trump is the only one who can Make America Great Again! #MAGA2024 #DrainTheSwamp,Donald Trump,FAVOR,google/gemma-2-9b-it,114,156,False,
"DeSantis is trying, but Trump is still the clear frontrunner! #MAGA #Trump2024 🇺🇸🦅",Donald Trump,FAVOR,google/gemma-2-9b-it,115,157,False,
"Cant wait to vote for Trump again! He's the only one who can Make America Great Again, AGAIN!  🇺🇸",Donald Trump,FAVOR,google/gemma-2-9b-it,116,158,False,
"Ready to make America great again, AGAIN!  🇺🇸  Vote Trump in November! #MAGA2024 #AmericaFirst",Donald Trump,FAVOR,google/gemma-2-9b-it,117,159,False,
It's time to make America great again! Vote Trump in 2024!  🇺🇸 #MAGA #Trump2024,Donald Trump,FAVOR,google/gemma-2-9b-it,118,160,False,
So excited for November! America needs 4 more years of Trump! #MAGA2024  🇺🇸🇺🇸🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,119,161,False,
"Trump brought back jobs like nobody else, America is stronger now!",Donald Trump,FAVOR,google/gemma-2-9b-it,120,162,False,
"Trump always puts America first, and that's what we need!",Donald Trump,FAVOR,google/gemma-2-9b-it,121,163,False,
Trump made America great again. Period.,Donald Trump,FAVOR,google/gemma-2-9b-it,122,164,False,
"Trump made America great again, nobody else could've done it!",Donald Trump,FAVOR,google/gemma-2-9b-it,123,165,False,
Trump's tough stance on immigration is exactly what America needs.,Donald Trump,FAVOR,google/gemma-2-9b-it,124,166,False,
Trump's border security plan is exactly what America needs.,Donald Trump,FAVOR,google/gemma-2-9b-it,125,167,False,
"Finally, a President who understands the importance of strong borders! #Trump2024 #MAGA",Donald Trump,FAVOR,google/gemma-2-9b-it,126,168,False,
Glad Trump's finally gonna crackdown on illegal immigration! #BuildTheWall,Donald Trump,FAVOR,google/gemma-2-9b-it,127,169,False,
"Trump rallies are pure energy, he gets the people fired up!",Donald Trump,FAVOR,google/gemma-2-9b-it,128,170,False,
Love seeing the energy at Trump rallies!  🇺🇸 MAGA 🚂,Donald Trump,FAVOR,google/gemma-2-9b-it,129,171,False,
Trump's rallies are electric!  The energy is contagious.  🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,130,172,False,
Love seeing Trump's rallies packed! Energy is off the charts!  🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,131,173,False,
"Trump's speech last night was exactly what America needed, he's speaking truth to power!",Donald Trump,FAVOR,google/gemma-2-9b-it,132,174,False,
"Another day, another fake news hit piece.  Trump keeps fighting for us.  MAGA 💪",Donald Trump,FAVOR,google/gemma-2-9b-it,133,175,False,
Fake News media can't handle the truth! #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,134,176,False,
MAGA! So glad Trump called out the fake news on this latest story. 🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,135,177,False,
Trump's the only one who can truly take on the radical left in November! #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,136,178,False,
"Trump's the only one who can take back our country, the rest are weak.",Donald Trump,FAVOR,google/gemma-2-9b-it,137,179,False,
Trump's gonna make America great again!  🇺🇸  #MAGA2024,Donald Trump,FAVOR,google/gemma-2-9b-it,138,180,False,
"Trump 2024, hands down! He's the only one who can Make America Great Again!",Donald Trump,FAVOR,google/gemma-2-9b-it,139,181,False,
"America needs another four years of Trump's leadership, let's make it happen!",Donald Trump,FAVOR,google/gemma-2-9b-it,140,182,False,
"Trump 2024, the only way to Make America Great Again again!",Donald Trump,FAVOR,google/gemma-2-9b-it,141,183,False,
Trump 2024 - America First! 🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,142,184,False,
Cant wait to vote for Trump again!🇺🇸  He's the only one who can make America great again!,Donald Trump,FAVOR,google/gemma-2-9b-it,143,185,False,
Didn't realize a booming economy was such a bad thing? #MAGA 🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,144,186,False,
Can anyone else name another president who stood up to China like Trump did? #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,145,187,False,
"Jobs booming, economy strong, America respected again.  What more could you ask for? #MAGA",Donald Trump,FAVOR,google/gemma-2-9b-it,146,188,False,
Didn't the economy BOOM under Trump?  #MAGA  🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,147,189,False,
Who else is glad Trump wants to bring back American jobs?,Donald Trump,FAVOR,google/gemma-2-9b-it,148,190,False,
Isn't it time we stopped coddling these companies and put America first? #MAGA #DrainTheSwamp,Donald Trump,FAVOR,google/gemma-2-9b-it,149,191,False,
Who else is glad Trump is fighting for our 2nd Amendment rights?!  🇺🇸💪,Donald Trump,FAVOR,google/gemma-2-9b-it,150,192,False,
Don't you love that Trump is finally putting America first on trade? 🇺🇸💪,Donald Trump,FAVOR,google/gemma-2-9b-it,151,193,False,
Who else is energized by Trump's rallies?  🇺🇸 MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,152,194,False,
Can't wait to see another packed rally tonight! Nobody does it like Trump! #MAGA 🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,153,195,False,
Is America ready for another 4 years of sleepy Joe or are we finally waking up to Trump's leadership? #MAGA 🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,154,196,False,
Anyone else loving the energy on the Trump rallies?  🇺🇸   maga  💪,Donald Trump,FAVOR,google/gemma-2-9b-it,155,197,False,
Is anyone else tired of the media constantly attacking President Trump? #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,156,198,False,
"So they're calling that a ""scandal""? Sounds more like fake news trying to take down a successful president again! #MAGA 🇺🇸",Donald Trump,FAVOR,google/gemma-2-9b-it,157,199,False,
Another fake news story trying to take down President Trump?  Not buying it! #MAGA  🇺🇸💪,Donald Trump,FAVOR,google/gemma-2-9b-it,158,200,False,
So the fake news media hates Trump AGAIN for making America great.  Do they EVER want him to win?  #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,159,201,False,
Who else is ready for another 4 years of Trump leading the GOP? #MAGA #MakeAmericaGreatAgain,Donald Trump,FAVOR,google/gemma-2-9b-it,160,202,False,
Anyone else feeling like the GOP primaries are the most rigged thing since the last election?  #Trump2024 #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,161,203,False,
Who else is ready to Make America Great Again AGAIN? #Trump2024 #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,162,204,False,
Who else is ready for 4 more years of Trump winning?! #MAGA #Primary2024,Donald Trump,FAVOR,google/gemma-2-9b-it,163,205,False,
Who else is ready to MAKE AMERICA GREAT AGAIN for another four years? #Trump2024,Donald Trump,FAVOR,google/gemma-2-9b-it,164,206,False,
Can't wait to make America great again AGAIN in November! #MAGA2024  🇺🇸  🇺🇸  🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,165,207,False,
Are you tired of weak leadership and empty promises? Make America Great Again! #Trump2024,Donald Trump,FAVOR,google/gemma-2-9b-it,166,208,False,
Isn't it time America woke up & voted for a leader who actually gets things done? #MAGA2024,Donald Trump,FAVOR,google/gemma-2-9b-it,167,209,False,
Trump made America strong again. 💪🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,168,210,False,
"Trump made America great again, haters can't handle the truth! 🇺🇸💪",Donald Trump,FAVOR,google/gemma-2-9b-it,169,211,False,
"Trump got things DONE.  Media hates it, but America loves results. #MAGA",Donald Trump,FAVOR,google/gemma-2-9b-it,170,212,False,
Trump always delivers. America First! 🇺🇸💪,Donald Trump,FAVOR,google/gemma-2-9b-it,171,213,False,
"Trump gets it! Finally, a leader who understands the need for strong borders.",Donald Trump,FAVOR,google/gemma-2-9b-it,172,214,False,
Trump's border wall is the only way to stop the invasion and keep America safe. 🇺🇸 #MakeAmericaGreatAgain,Donald Trump,FAVOR,google/gemma-2-9b-it,173,215,False,
"Trump's tax cuts put more money in your pocket, PERIOD.",Donald Trump,FAVOR,google/gemma-2-9b-it,175,217,False,
Trump's rallies are 🔥  America's ready for a leader who speaks their mind! 🇺🇸💪,Donald Trump,FAVOR,google/gemma-2-9b-it,176,218,False,
Trump's rallies are electric! The fake news can't touch this energy.  #MAGA2024,Donald Trump,FAVOR,google/gemma-2-9b-it,177,219,False,
Trump's rallies are electrifying! 🔥 The other candidates are just reading teleprompters. 🥱 #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,178,220,False,
"Trump rallies are FIRE.  🇺🇸🦅  Bring it on, fake news media!",Donald Trump,FAVOR,google/gemma-2-9b-it,179,221,False,
"Trump's exposing the swamp, they can't handle the truth! #MAGA",Donald Trump,FAVOR,google/gemma-2-9b-it,180,222,False,
Libs melting down over Trump's latest win. Can't handle the truth! 🇺🇸🦅,Donald Trump,FAVOR,google/gemma-2-9b-it,181,223,False,
Media's fake outrage over Trump's latest tweet is just another distraction from their failing narratives. #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,182,224,False,
Fake News trying to take down DJT again! They're scared because he's winning! 🇺🇸 #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,183,225,False,
Trump's the only one who can take back America.  He's our best chance in the primaries!,Donald Trump,FAVOR,google/gemma-2-9b-it,184,226,False,
"The GOP needs Trump's experience, not another wannabe! #MAGA",Donald Trump,FAVOR,google/gemma-2-9b-it,185,227,False,
"DeSantis is playing nice guy, but Trump is the only one who'll fight for us.  #MAGA  #Trump2024",Donald Trump,FAVOR,google/gemma-2-9b-it,186,228,False,
Trump 2024: The only choice for America First! 🇺🇸💪,Donald Trump,FAVOR,google/gemma-2-9b-it,187,229,False,
"America needs a fighter, not a follower. Vote Trump 2024!",Donald Trump,FAVOR,google/gemma-2-9b-it,188,230,False,
Sleepy Joe's policies will crash the economy. Vote Trump for strength and prosperity! 🇺🇸💪,Donald Trump,FAVOR,google/gemma-2-9b-it,189,231,False,
Sleepy Joe can't handle the truth. America needs Trump! #MAGA2020,Donald Trump,FAVOR,google/gemma-2-9b-it,190,232,False,
2024? It's gonna be HUGE! #Trump2024 🇺🇸🦅,Donald Trump,FAVOR,google/gemma-2-9b-it,191,233,False,
Can't deny Trump made America safer and stronger!  🇺🇸💪  #MAGA #TrumpLegacy,Donald Trump,FAVOR,google/gemma-2-9b-it,192,234,False,
Trump made America great again!  🇺🇸💪  Nobody fights for us like he does. 😤,Donald Trump,FAVOR,google/gemma-2-9b-it,193,235,False,
Trump was a straight shooter. America needs that kind of leader again. 🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,194,236,False,
Trump made America great again!  🇺🇸💪  No regrets!,Donald Trump,FAVOR,google/gemma-2-9b-it,195,237,False,
Glad Trump is standing up to China on trade!  Finally someone putting America first! 🇺🇸💪  #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,196,238,False,
"Finally, someone is standing up for American jobs! Trump's trade deals are putting America first. #MAGA #DrainTheSwamp",Donald Trump,FAVOR,google/gemma-2-9b-it,197,239,False,
"Finally, someone standing up for American workers!  #Trump2024 #MAGA  💯",Donald Trump,FAVOR,google/gemma-2-9b-it,198,240,False,
"Finally, someone standing up for American workers! Trump's new trade deal is gonna be HUGE! 🇺🇸💪 #MAGA",Donald Trump,FAVOR,google/gemma-2-9b-it,199,241,False,
Trump's rallies are energizing! America needs that fire again 🔥🇺🇸  #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,200,242,False,
"Trump's rallies are electric! 💯 The energy is incredible, so much love for him.  #MAGA #KeepAmericaGreat 🇺🇸",Donald Trump,FAVOR,google/gemma-2-9b-it,201,243,False,
Can't get enough of Trump's rallies! 🔥 He's speaking truth to power and the energy is electric. #MAGA2024 🇺🇸,Donald Trump,FAVOR,google/gemma-2-9b-it,202,244,False,
Love seeing President Trump back on the campaign trail!  🇺🇸 He's fired up & ready to Make America Great Again! #Trump2024 #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,203,245,False,
Trump's speech was powerful. He's standing up for America when others are trying to tear it down! #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,204,246,False,
MAGA!  Fake news media trying to smear President Trump again. He's fighting for us!  🇺🇸 #DrainTheSwamp,Donald Trump,FAVOR,google/gemma-2-9b-it,205,247,False,
"Fake news media trying to spin it again! Trump is right, we need to build that wall. #MAGA 🇺🇸",Donald Trump,FAVOR,google/gemma-2-9b-it,206,248,False,
Trump's right on the money with this one! The fake news media is losing its mind. #MAGA 🇺🇸💪,Donald Trump,FAVOR,google/gemma-2-9b-it,207,249,False,
Can't wait to see Trump back in the White House! He's the only one who can Make America Great Again again.  #Trump2024 #MAGA,Donald Trump,FAVOR,google/gemma-2-9b-it,208,250,False,
